synth_file,n_synth_rows,n_real_rows,n_features,mean_tvd_1way,std_tvd_1way,mean_tvd_2way,std_tvd_2way,lr_accuracy,lr_f1_macro,baseline_accuracy,baseline_f1_macro
brca_run_10_eps100.00_run2_train800_bins10.csv,800,1089,978,0.5623066543385143,0.017869389266311292,0.5742562922401182,0.02345872841941538,0.8302752293577982,0.7471650434920312,0.8899082568807339,0.8130680525034976
brca_run_10_eps100.00_run3_train800_bins10.csv,800,1089,978,0.5619053250951606,0.01753641357862077,0.5738973122656196,0.023480813795920423,0.7935779816513762,0.7142441108177147,0.8899082568807339,0.8130680525034976
brca_run_10_eps1000.00_run1_train800_bins10.csv,800,1089,978,0.5608061430910705,0.015678105712654412,0.571598647048661,0.021338850356212444,0.7844036697247706,0.7195576049336996,0.8899082568807339,0.8130680525034976
brca_run_10_eps1000.00_run2_train800_bins10.csv,800,1089,978,0.5619590060767556,0.01685911845565523,0.5725506588003102,0.02235515578271127,0.7798165137614679,0.7152812648154263,0.8899082568807339,0.8130680525034976
brca_run_10_eps1000.00_run3_train800_bins10.csv,800,1089,978,0.5604827790828907,0.016221772374525458,0.5707184728395689,0.022455888370448755,0.7844036697247706,0.6891055965561053,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps0.10_run1_train700_bins4.csv,700,1089,978,0.5867655749055637,0.15860178583031964,0.7948842097977625,0.08834785329986727,0.0871559633027523,0.05746417780187559,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps0.10_run2_train700_bins4.csv,700,1089,978,0.5797226172435319,0.15909653896695017,0.7938333417837042,0.0833997753675932,0.47706422018348627,0.13206349206349205,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps0.10_run3_train700_bins4.csv,700,1089,978,0.59591580694202,0.16198635552792756,0.8010396290206664,0.08569177842547883,0.11009174311926606,0.12069167493630732,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps1.00_run1_train700_bins4.csv,700,1089,978,0.42610968259601834,0.11057260361062471,0.6614035073600049,0.07816426742745611,0.5504587155963303,0.246953343872379,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps1.00_run2_train700_bins4.csv,700,1089,978,0.42399429184147536,0.10420504307324546,0.6624468357652964,0.07766222923147685,0.4908256880733945,0.17057631270939896,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps1.00_run3_train700_bins4.csv,700,1089,978,0.4286538170057412,0.10590099269263231,0.6592616092671865,0.0757922411520414,0.5091743119266054,0.18868817204301075,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps10.00_run1_train700_bins4.csv,700,1089,978,0.252812028606786,0.007014393696014282,0.3164494451861993,0.02877950336380397,0.7614678899082569,0.4577919664137494,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps10.00_run2_train700_bins4.csv,700,1089,978,0.25254461460540656,0.006537270225436131,0.3184382493835924,0.027137728100609413,0.7752293577981652,0.47943657992420186,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps10.00_run3_train700_bins4.csv,700,1089,978,0.25275138311111534,0.007269188421362944,0.31941188905494533,0.02787235487533282,0.7981651376146789,0.5280776786800884,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps100.00_run1_train700_bins4.csv,700,1089,978,0.2506887052341598,3.56780811778842e-17,0.2598977692898496,0.010608127316387642,0.8394495412844036,0.7485222468991842,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps100.00_run2_train700_bins4.csv,700,1089,978,0.2506887052341598,3.414378545132418e-17,0.2589408465984038,0.010439574148893823,0.7981651376146789,0.6769614791584292,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps100.00_run3_train700_bins4.csv,700,1089,978,0.2506887052341598,3.496444746275658e-17,0.2598057340193425,0.00999298487093177,0.8119266055045872,0.6958884675173815,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps1000.00_run1_train700_bins4.csv,700,1089,978,0.2506887052341598,3.811195872334676e-17,0.2564400129626008,0.007928613014613728,0.7477064220183486,0.6728784022508594,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps1000.00_run2_train700_bins4.csv,700,1089,978,0.2506887052341598,3.719144624453749e-17,0.2596575775549563,0.01048950244933306,0.7752293577981652,0.6942758409322082,0.8899082568807339,0.8130680525034976
brca_run_4_all_eps1000.00_run3_train700_bins4.csv,700,1089,978,0.2506887052341598,3.5722209928428056e-17,0.26104538197957045,0.014048803723907642,0.7844036697247706,0.7243692915379188,0.8899082568807339,0.8130680525034976
brca_run_4_eps0.10_run1_train700_bins4.csv,700,1089,978,0.584670347004424,0.1581195198081992,0.791095708633355,0.0831342458835854,0.3761467889908257,0.1939612950988444,0.8899082568807339,0.8130680525034976
brca_run_4_eps0.10_run2_train700_bins4.csv,700,1089,978,0.5663237881698563,0.15285750257853511,0.7929932139497115,0.08127948625354643,0.22018348623853212,0.13944781752319715,0.8899082568807339,0.8130680525034976
brca_run_4_eps0.10_run3_train700_bins4.csv,700,1089,978,0.5800889985022722,0.15857577296917205,0.7971508688993352,0.08603504474782228,0.19724770642201836,0.06590038314176246,0.8899082568807339,0.8130680525034976
brca_run_4_eps1.00_run1_train700_bins4.csv,700,1089,978,0.42694776356237596,0.1107528638556853,0.6588493357874283,0.07840153579261033,0.518348623853211,0.13655589123867068,0.8899082568807339,0.8130680525034976
brca_run_4_eps1.00_run2_train700_bins4.csv,700,1089,978,0.42759532622053537,0.10667647340924832,0.6595473793521758,0.07511217128748386,0.518348623853211,0.15303703703703703,0.8899082568807339,0.8130680525034976
brca_run_4_eps1.00_run3_train700_bins4.csv,700,1089,978,0.4273599954609436,0.10760546013035145,0.6548090162507341,0.07594432068568681,0.5091743119266054,0.18390980420385833,0.8899082568807339,0.8130680525034976
brca_run_4_eps10.00_run1_train700_bins4.csv,700,1089,978,0.2526136071897366,0.006866161520060437,0.3201045096276552,0.02949049171079417,0.7614678899082569,0.46099411876304314,0.8899082568807339,0.8130680525034976
brca_run_4_eps10.00_run2_train700_bins4.csv,700,1089,978,0.2523273864182955,0.0063061986834493655,0.31833279948450055,0.028107277683073542,0.7752293577981652,0.47139637316388844,0.8899082568807339,0.8130680525034976
brca_run_4_eps10.00_run3_train700_bins4.csv,700,1089,978,0.2526136071897366,0.006868592403667781,0.3195998870064682,0.02924814744542668,0.7981651376146789,0.49794280444941813,0.8899082568807339,0.8130680525034976
brca_run_4_eps100.00_run1_train700_bins4.csv,700,1089,978,0.2506887052341598,3.478375143419565e-17,0.25818503066411597,0.008978240156654431,0.8256880733944955,0.7252333708603059,0.8899082568807339,0.8130680525034976
brca_run_4_eps100.00_run2_train700_bins4.csv,700,1089,978,0.2506887052341598,3.56780811778842e-17,0.25910945027788307,0.00892884746638894,0.8073394495412844,0.6977420208235938,0.8899082568807339,0.8130680525034976
brca_run_4_eps100.00_run3_train700_bins4.csv,700,1089,978,0.2506887052341598,3.428192675231404e-17,0.2597174128880766,0.010459218772844689,0.8119266055045872,0.6874754813105189,0.8899082568807339,0.8130680525034976
