synth_file,n_synth_rows,n_real_rows,n_features,mean_tvd_1way,std_tvd_1way,mean_tvd_2way,std_tvd_2way,lr_accuracy,lr_f1_macro,baseline_accuracy,baseline_f1_macro
comb_run_10_eps0.10_run1_train3458_bins10.csv,3458,4323,979,0.5517338807398318,0.09894389824563044,0.8688692289307212,0.03308988115483357,0.14104046242774568,0.0631493719800457,0.9965317919075144,0.9965787873839561
comb_run_10_eps0.10_run2_train3458_bins10.csv,3458,4323,979,0.5474063097549235,0.10686955437115045,0.8691030487125337,0.031706302449498874,0.04508670520231214,0.028960362669429807,0.9965317919075144,0.9965787873839561
comb_run_10_eps0.10_run3_train3458_bins10.csv,3458,4323,979,0.5493566249954625,0.10351301817627821,0.8683919530884172,0.030682728770327773,0.21502890173410405,0.04097422735536306,0.9965317919075144,0.9965787873839561
comb_run_10_eps1.00_run1_train3458_bins10.csv,3458,4323,979,0.2792352036080622,0.053226143798719906,0.6597800281957459,0.03913310758145154,0.4890173410404624,0.3152945714335914,0.9965317919075144,0.9965787873839561
comb_run_10_eps1.00_run2_train3458_bins10.csv,3458,4323,979,0.2817261132830229,0.054009920390308865,0.6576611004561812,0.03942071977595887,0.7109826589595376,0.5313126165403234,0.9965317919075144,0.9965787873839561
comb_run_10_eps1.00_run3_train3458_bins10.csv,3458,4323,979,0.2797559125711474,0.054427489702935684,0.6599927599785607,0.040264966083968796,0.623121387283237,0.43546577191658525,0.9965317919075144,0.9965787873839561
comb_run_10_eps10.00_run1_train3458_bins10.csv,3458,4323,979,0.10546031940761193,0.004929485246411103,0.24375062988783586,0.017217326069346752,0.9086705202312139,0.8641942697334546,0.9965317919075144,0.9965787873839561
comb_run_10_eps10.00_run2_train3458_bins10.csv,3458,4323,979,0.10556919957875585,0.004859600418343382,0.2452279168414433,0.017353843558586077,0.9121387283236995,0.8850588146363393,0.9965317919075144,0.9965787873839561
comb_run_10_eps10.00_run3_train3458_bins10.csv,3458,4323,979,0.10581894378136149,0.005150937848405036,0.2445969814146687,0.01704173191201342,0.900578034682081,0.8337268545927659,0.9965317919075144,0.9965787873839561
comb_run_10_eps100.00_run1_train3458_bins10.csv,3458,4323,979,0.10062785100037883,8.94657811469225e-05,0.15034125411142818,0.01575867761183063,0.9075144508670521,0.8905379869380201,0.9965317919075144,0.9965787873839561
comb_run_10_eps100.00_run2_train3458_bins10.csv,3458,4323,979,0.10062591324925989,4.2123964008761445e-05,0.15012818307355127,0.01593390573548014,0.9063583815028902,0.8804676253969663,0.9965317919075144,0.9965787873839561
comb_run_10_eps100.00_run3_train3458_bins10.csv,3458,4323,979,0.10062473169869927,5.173343319901166e-06,0.14986122220609738,0.015566325034665773,0.9052023121387284,0.8867964051602295,0.9965317919075144,0.9965787873839561
comb_run_10_eps1000.00_run1_train3458_bins10.csv,3458,4323,979,0.10062456627342127,1.9061731358359504e-17,0.14610620327747087,0.01615023638466343,0.9144508670520232,0.8957664166156338,0.9965317919075144,0.9965787873839561
comb_run_10_eps1000.00_run2_train3458_bins10.csv,3458,4323,979,0.10062456627342127,1.9394243361200307e-17,0.14474507329401856,0.01594139280736654,0.8936416184971099,0.8746190380402374,0.9965317919075144,0.9965787873839561
comb_run_10_eps1000.00_run3_train3458_bins10.csv,3458,4323,979,0.10062473169869927,5.1733433199016016e-06,0.14618599381320418,0.0162835754296246,0.915606936416185,0.8954997824371904,0.9965317919075144,0.9965787873839561
comb_run_4_all_eps0.10_run1_train3000_bins4.csv,3000,4323,979,0.7580559189190914,0.056255462946000166,0.899912807164661,0.029311336249194454,0.04161849710982659,0.04355559174426669,0.9965317919075144,0.9965787873839561
