synth_file,n_synth_rows,n_real_rows,n_features,mean_tvd_1way,std_tvd_1way,mean_tvd_2way,std_tvd_2way,lr_accuracy,lr_f1_macro,baseline_accuracy,baseline_f1_macro
comb_run_4_all_eps10.00_run3_train3000_bins4.csv,3000,4323,979,0.25052047189451765,5.462520211846082e-17,0.28738376529369825,0.014924532736609564,0.915606936416185,0.9009622308166904,0.9930635838150289,0.9943221856335331
comb_run_4_all_eps100.00_run1_train3000_bins4.csv,3000,4323,979,0.25052047189451765,5.4220351207631835e-17,0.27090624133875935,0.012115407810465977,0.8994219653179191,0.8737714616462334,0.9930635838150289,0.9943221856335331
comb_run_4_all_eps100.00_run2_train3000_bins4.csv,3000,4323,979,0.25052047189451765,5.4567550174040664e-17,0.27016097733173894,0.012105343286478268,0.8878612716763006,0.8626956726939833,0.9930635838150289,0.9943221856335331
comb_run_4_all_eps100.00_run3_train3000_bins4.csv,3000,4323,979,0.25052047189451765,5.448095786847979e-17,0.2698327748789819,0.01191130127586855,0.8982658959537573,0.8705865632178014,0.9930635838150289,0.9943221856335331
comb_run_4_all_eps1000.00_run1_train3000_bins4.csv,3000,4323,979,0.25052047189451765,5.4883886448308514e-17,0.2691288071949052,0.01199704866007811,0.8739884393063584,0.8464095123328772,0.9930635838150289,0.9943221856335331
comb_run_4_all_eps1000.00_run2_train3000_bins4.csv,3000,4323,979,0.25052047189451765,5.442315312236897e-17,0.2697809108086849,0.012107280698378164,0.892485549132948,0.8687854526858934,0.9930635838150289,0.9943221856335331
comb_run_4_all_eps1000.00_run3_train3000_bins4.csv,3000,4323,979,0.25052047189451765,5.442315312236897e-17,0.2696214655344941,0.012252333052615852,0.8867052023121387,0.8529772955884747,0.9930635838150289,0.9943221856335331
comb_run_4_eps0.10_run1_train3458_bins4.csv,3458,4323,979,0.47914678545737127,0.12314686304802758,0.7612400675586559,0.06666551824519114,0.20809248554913296,0.06520978402132926,0.9930635838150289,0.9943221856335331
comb_run_4_eps0.10_run2_train3458_bins4.csv,3458,4323,979,0.4776124543195672,0.1273494879460374,0.7623307385552377,0.06748731438480798,0.07630057803468208,0.06255591957199319,0.9930635838150289,0.9943221856335331
comb_run_4_eps0.10_run3_train3458_bins4.csv,3458,4323,979,0.4808242330342636,0.12369357036615607,0.7650758697796717,0.06494216481106009,0.11098265895953757,0.03736935173806011,0.9930635838150289,0.9943221856335331
comb_run_4_eps1.00_run1_train3458_bins4.csv,3458,4323,979,0.27142240899873565,0.02915048573952865,0.5130725653241269,0.04619891764020275,0.6393063583815028,0.45014523385074307,0.9930635838150289,0.9943221856335331
comb_run_4_eps1.00_run2_train3458_bins4.csv,3458,4323,979,0.27172896253767304,0.02774302852865962,0.5114189827180304,0.04623303544313455,0.6208092485549133,0.4247072873616725,0.9930635838150289,0.9943221856335331
comb_run_4_eps1.00_run3_train3458_bins4.csv,3458,4323,979,0.27149436509989644,0.03029475607400652,0.5136618483604671,0.04871656611749835,0.7167630057803468,0.5285798278396225,0.9930635838150289,0.9943221856335331
comb_run_4_eps10.00_run1_train3458_bins4.csv,3458,4323,979,0.25052047189451765,5.5283878419251447e-17,0.28301063038565866,0.014113476303784315,0.9179190751445087,0.8960149266798645,0.9930635838150289,0.9943221856335331
comb_run_4_eps10.00_run2_train3458_bins4.csv,3458,4323,979,0.25052047189451765,5.519840986246977e-17,0.28315979950403286,0.013990818906533276,0.9202312138728324,0.8898168094759459,0.9930635838150289,0.9943221856335331
comb_run_4_eps10.00_run3_train3458_bins4.csv,3458,4323,979,0.25052047189451765,5.565272542504278e-17,0.2846296082921299,0.013820076003711051,0.9167630057803469,0.8892772516109115,0.9930635838150289,0.9943221856335331
comb_run_4_eps100.00_run1_train3458_bins4.csv,3458,4323,979,0.25052047189451765,5.599104298146897e-17,0.2685894725512558,0.011818681940546248,0.8936416184971099,0.8624474791069098,0.9930635838150289,0.9943221856335331
comb_run_4_eps100.00_run2_train3458_bins4.csv,3458,4323,979,0.25052047189451765,5.587849805766262e-17,0.2681262641438796,0.011735512103419332,0.8855491329479769,0.8594709966764922,0.9930635838150289,0.9943221856335331
comb_run_4_eps100.00_run3_train3458_bins4.csv,3458,4323,979,0.25052047189451765,5.548279304231585e-17,0.2686424773795107,0.011736646212157198,0.8994219653179191,0.8766301679652981,0.9930635838150289,0.9943221856335331
